f_n,w,d,N,pi_s,div
1828,1,19,40000,1.4,0.072975147722139
1828,2,19,40000,1.4,0.07299675325770842
1828,3,19,40000,1.4,0.072995127811413
1828,4,19,40000,1.4,0.0729966544997752
1828,5,19,40000,1.4,0.0729956539623474
1828,6,19,40000,1.4,0.0729964243924732
1828,7,19,40000,1.4,0.07299930928430745
1828,8,19,40000,1.4,0.07299736381244648
1828,9,19,40000,1.4,0.07299573658581326
1828,10,19,40000,1.4,0.07299595678988131
1828,11,19,40000,1.4,0.07292633858256181
1828,12,19,40000,1.4,0.14632808484460327
1828,13,19,40000,1.4,0.22917646632420582
1828,14,19,40000,1.4,0.6927789817597494
1828,15,19,40000,1.4,0.7986560999556622
1829,0,19,40000,1.4,0.0731648669032353
1829,1,19,40000,1.4,0.07315557829867372
1829,2,19,40000,1.4,0.07316437127411925
1829,3,19,40000,1.4,0.07316365434567679
1829,4,19,40000,1.4,0.0731669800294362
1829,5,19,40000,1.4,0.07316457414330338
1829,6,19,40000,1.4,0.07316248510615549
1829,7,19,40000,1.4,0.0731648568185492
1829,8,19,40000,1.4,0.07316453014593814
1829,9,19,40000,1.4,0.07316695738531019
1829,10,19,40000,1.4,0.07316703883961227
1829,11,19,40000,1.4,0.07320673831291921
1829,12,19,40000,1.4,0.14269485142817206
1829,13,19,40000,1.4,0.23181431972869043
1829,14,19,40000,1.4,0.6934771560134345
1829,15,19,40000,1.4,0.7986560999556622
1830,0,19,40000,1.4,0.07231186885842286
1830,1,19,40000,1.4,0.07229713008851259
1830,2,19,40000,1.4,0.07230921702468299
1830,3,19,40000,1.4,0.07231038216945164
1830,4,19,40000,1.4,0.07231090450203242
1830,5,19,40000,1.4,0.07231095010033158
1830,6,19,40000,1.4,0.07231169040702828
1830,7,19,40000,1.4,0.07231080357053972
1830,8,19,40000,1.4,0.07231065691449098
1830,9,19,40000,1.4,0.07231093297439334
1830,10,19,40000,1.4,0.07231077676657059
1830,11,19,40000,1.4,0.07234342211002254
1830,12,19,40000,1.4,0.15119820928867564
1830,13,19,40000,1.4,0.22904785256884114
1830,14,19,40000,1.4,0.6927470179633691
1830,15,19,40000,1.4,0.7986560999556622
1831,0,19,40000,1.6,0.08170294519354482
1831,1,19,40000,1.6,0.08168570686127367
1831,2,19,40000,1.6,0.08170089509351493
1831,3,19,40000,1.6,0.08170127127936944
1831,4,19,40000,1.6,0.08170050574811363
1831,5,19,40000,1.6,0.08170058009250268
1831,6,19,40000,1.6,0.081700535456794
1831,7,19,40000,1.6,0.08170065517188957
1831,8,19,40000,1.6,0.08170075912844803
1831,9,19,40000,1.6,0.08170075425689473
1831,10,19,40000,1.6,0.08170063733606538
1831,11,19,40000,1.6,0.08165428640384001
1831,12,19,40000,1.6,0.11854337762336635
1831,13,19,40000,1.6,0.24110816251879164
1831,14,19,40000,1.6,0.675202355684287
1831,15,19,40000,1.6,0.78636818376993
1832,0,19,40000,1.6,0.07168760504463706
1832,1,19,40000,1.6,0.07132648545915275
1832,2,19,40000,1.6,0.07164083759004881
1832,3,19,40000,1.6,0.07167622081734877
1832,4,19,40000,1.6,0.07167896842021294
1832,5,19,40000,1.6,0.07168002775097515
1832,6,19,40000,1.6,0.07167595215767765
1832,7,19,40000,1.6,0.07167619534282764
1832,8,19,40000,1.6,0.07167357385285968
1832,9,19,40000,1.6,0.07168124755252647
1832,10,19,40000,1.6,0.07167705186358853
1832,11,19,40000,1.6,0.07291873422088897
1832,12,19,40000,1.6,0.13466432347903817
1832,13,19,40000,1.6,0.2774836056523257
1832,14,19,40000,1.6,0.700465313064872
1832,15,19,40000,1.6,0.7976853794518014
1833,0,19,40000,1.6,0.06116482707625673
1833,1,19,40000,1.6,0.061291363913320435
1833,2,19,40000,1.6,0.06116237679536046
1833,3,19,40000,1.6,0.06116924370748062
1833,4,19,40000,1.6,0.061170786180099385
1833,5,19,40000,1.6,0.06117350263590237
1833,6,19,40000,1.6,0.061169027537055824
1833,7,19,40000,1.6,0.06116840081566266
1833,8,19,40000,1.6,0.06116567122891722
1833,9,19,40000,1.6,0.06116178013181646
1833,10,19,40000,1.6,0.061166966671773744
1833,11,19,40000,1.6,0.06729372817601105
1833,12,19,40000,1.6,0.12721804688033755
1833,13,19,40000,1.6,0.25604411354600415
1833,14,19,40000,1.6,0.6916690043357754
1833,15,19,40000,1.6,0.7951059931764582
1834,0,19,40000,1.6,0.07960797804556582
1834,1,19,40000,1.6,0.07971974020624861
1834,2,19,40000,1.6,0.07961318842522933
1834,3,19,40000,1.6,0.07960960759060759
1834,4,19,40000,1.6,0.07960923232553292
1834,5,19,40000,1.6,0.07960875456323238
1834,6,19,40000,1.6,0.07961085230790814
1834,7,19,40000,1.6,0.07960999807664516
1834,8,19,40000,1.6,0.0796098865852035
1834,9,19,40000,1.6,0.07961006995528465
1834,10,19,40000,1.6,0.0796100828979078
1834,11,19,40000,1.6,0.08306778308958451
1834,12,19,40000,1.6,0.13579418527123352
1834,13,19,40000,1.6,0.27729290201314705
1834,14,19,40000,1.6,0.6921326978401209
1834,15,19,40000,1.6,0.7931583151449788
1835,0,19,40000,1.6,0.07150407249906982
1835,1,19,40000,1.6,0.07153404106628865
1835,2,19,40000,1.6,0.07153510062569018
1835,3,19,40000,1.6,0.07150678486005058
1835,4,19,40000,1.6,0.07150436972994108
1835,5,19,40000,1.6,0.07150654536281897
1835,6,19,40000,1.6,0.07150738946520653
1835,7,19,40000,1.6,0.07150542469313549
1835,8,19,40000,1.6,0.07150840003043485
1835,9,19,40000,1.6,0.07150790416839278
1835,10,19,40000,1.6,0.07150673220957468
1835,11,19,40000,1.6,0.07413132744550084
1835,12,19,40000,1.6,0.12771014657755494
1835,13,19,40000,1.6,0.25323233907374487
1835,14,19,40000,1.6,0.6841014755142788
1835,15,19,40000,1.6,0.7904608356556555
1836,0,19,40000,1.6,0.08176365900198553
1836,1,19,40000,1.6,0.08174731938655425
1836,2,19,40000,1.6,0.08176396145759678
1836,3,19,40000,1.6,0.08176342457960885
1836,4,19,40000,1.6,0.08176287931598457
1836,5,19,40000,1.6,0.08176290111422953
1836,6,19,40000,1.6,0.08176148008069554
1836,7,19,40000,1.6,0.0817630715608725
1836,8,19,40000,1.6,0.0817611598095696
1836,9,19,40000,1.6,0.08175892419138046
1836,10,19,40000,1.6,0.08176222861684336
1836,11,19,40000,1.6,0.08183492417590865
1836,12,19,40000,1.6,0.1165466021018857
1836,13,19,40000,1.6,0.2436459681966998
1836,14,19,40000,1.6,0.6760169689747714
1836,15,19,40000,1.6,0.78636818376993
1837,0,19,40000,1.6,0.06723320344777779
1837,1,19,40000,1.6,0.06709576848135003
1837,2,19,40000,1.6,0.06721991451038527
1837,3,19,40000,1.6,0.06722559580434037
1837,4,19,40000,1.6,0.06723168558983592
1837,5,19,40000,1.6,0.06722432135190021
1837,6,19,40000,1.6,0.06722956926973132
1837,7,19,40000,1.6,0.06721406099672354
1837,8,19,40000,1.6,0.06723082084883181
1837,9,19,40000,1.6,0.06723094534505965
1837,10,19,40000,1.6,0.0672260095454357
1837,11,19,40000,1.6,0.0698853123694331
1837,12,19,40000,1.6,0.13040442450738532
1837,13,19,40000,1.6,0.2679667094063177
1837,14,19,40000,1.6,0.6918382491496727
1837,15,19,40000,1.6,0.7936499889911622
1838,0,19,40000,1.6,0.09274532833695684
1838,1,19,40000,1.6,0.09263565763214895
1838,2,19,40000,1.6,0.09273446161622498
1838,3,19,40000,1.6,0.0927509973124748
1838,4,19,40000,1.6,0.09274295130464663
1838,5,19,40000,1.6,0.09274309304723123
1838,6,19,40000,1.6,0.09274651269426086
1838,7,19,40000,1.6,0.09274645954196585
1838,8,19,40000,1.6,0.09274814397277001
1838,9,19,40000,1.6,0.09275124471648356
1838,10,19,40000,1.6,0.09274663021054039
1838,11,19,40000,1.6,0.09848053102709242
1838,12,19,40000,1.6,0.1489866037826731
1838,13,19,40000,1.6,0.3362682438655909
1838,14,19,40000,1.6,0.7293079811353247
1838,15,19,40000,1.6,0.8069303985375219
1839,0,19,40000,1.6,0.08072227482600983
1839,1,19,40000,1.6,0.08069918092642539
1839,2,19,40000,1.6,0.08071775944901403
1839,3,19,40000,1.6,0.08072349729638263
1839,4,19,40000,1.6,0.08072209211210968
1839,5,19,40000,1.6,0.08072354622719105
1839,6,19,40000,1.6,0.08072341625338221
1839,7,19,40000,1.6,0.0807235109037636
1839,8,19,40000,1.6,0.08072355502675028
1839,9,19,40000,1.6,0.08072346229994781
1839,10,19,40000,1.6,0.08072109253666716
1839,11,19,40000,1.6,0.08074768295645424
1839,12,19,40000,1.6,0.11535893605811538
1839,13,19,40000,1.6,0.2429093670117853
1839,14,19,40000,1.6,0.6757835847316161
1839,15,19,40000,1.6,0.78636818376993
1840,0,19,40000,1.6,0.13863185967454908
1840,1,19,40000,1.6,0.1385966784477404
1840,2,19,40000,1.6,0.1386071757136952
1840,3,19,40000,1.6,0.13862619983608243
1840,4,19,40000,1.6,0.13862784414230886
1840,5,19,40000,1.6,0.1386282596323856
1840,6,19,40000,1.6,0.13862773144579418
1840,7,19,40000,1.6,0.13862866855586484
1840,8,19,40000,1.6,0.13862793404277723
1840,9,19,40000,1.6,0.1386291053882903
1840,10,19,40000,1.6,0.13863103505497074
1840,11,19,40000,1.6,0.13848220654775142
1840,12,19,40000,1.6,0.1471202348926495
1840,13,19,40000,1.6,0.2541108843942305
1840,14,19,40000,1.6,0.677985790041507
1840,15,19,40000,1.6,0.789720424080551
1841,0,19,40000,1.8,0.19410252023118682
1841,1,19,40000,1.8,0.19409256850568377
1841,2,19,40000,1.8,0.19414214419571893
1841,3,19,40000,1.8,0.19410208648311764
1841,4,19,40000,1.8,0.1941024651670359
1841,5,19,40000,1.8,0.19410147624529098
1841,6,19,40000,1.8,0.19410209045427748
1841,7,19,40000,1.8,0.19410272527414937
1841,8,19,40000,1.8,0.19410268878740244
1841,9,19,40000,1.8,0.19410197030584095
1841,10,19,40000,1.8,0.19410276033715881
1841,11,19,40000,1.8,0.19458357374421723
1841,12,19,40000,1.8,0.20050677046764093
1841,13,19,40000,1.8,0.3161393569463383
1841,14,19,40000,1.8,0.7099598457166587
1841,15,19,40000,1.8,0.8012696068443605
1842,0,19,40000,1.8,0.07679420039000565
1842,1,19,40000,1.8,0.07676039470881159
1842,2,19,40000,1.8,0.07678768637628773
1842,3,19,40000,1.8,0.07679517552109327
1842,4,19,40000,1.8,0.07679908405155048
1842,5,19,40000,1.8,0.07679753747408881
1842,6,19,40000,1.8,0.07679626414189268
1842,7,19,40000,1.8,0.07679696320124192
1842,8,19,40000,1.8,0.07679561008876676
1842,9,19,40000,1.8,0.07679654461576037
1842,10,19,40000,1.8,0.07679605802435306
1842,11,19,40000,1.8,0.07839464601064658
1842,12,19,40000,1.8,0.11145711874550905
1842,13,19,40000,1.8,0.263914550944515
1842,14,19,40000,1.8,0.6676335954527945
1842,15,19,40000,1.8,0.7775761661406078
1843,0,19,40000,1.8,0.14269649283117417
1843,1,19,40000,1.8,0.14263126555736383
1843,2,19,40000,1.8,0.1426811667069862
1843,3,19,40000,1.8,0.14269185079449342
1843,4,19,40000,1.8,0.1426930758657081
1843,5,19,40000,1.8,0.14269307209921117
1843,6,19,40000,1.8,0.1426943318975473
1843,7,19,40000,1.8,0.14269023130902983
1843,8,19,40000,1.8,0.14269227431270862
1843,9,19,40000,1.8,0.14269010286684827
1843,10,19,40000,1.8,0.1426925027359874
1843,11,19,40000,1.8,0.14296345347506298
1843,12,19,40000,1.8,0.15126130323968037
1843,13,19,40000,1.8,0.27856240206963345
1843,14,19,40000,1.8,0.653553324728398
1843,15,19,40000,1.8,0.7662298320330554
1844,0,19,40000,1.8,0.16752513060769594
1844,1,19,40000,1.8,0.16739272310126324
1844,2,19,40000,1.8,0.16748980972360847
1844,3,19,40000,1.8,0.16751547880352058
1844,4,19,40000,1.8,0.16751946698391945
1844,5,19,40000,1.8,0.16751931685254712
1844,6,19,40000,1.8,0.16751747580820858
1844,7,19,40000,1.8,0.16752135430705073
1844,8,19,40000,1.8,0.16752162412424765
1844,9,19,40000,1.8,0.16752177525187656
1844,10,19,40000,1.8,0.16751535382851543
1844,11,19,40000,1.8,0.1672023319855147
1844,12,19,40000,1.8,0.17481633809926758
1844,13,19,40000,1.8,0.28225416563271305
1844,14,19,40000,1.8,0.685369942881143
1844,15,19,40000,1.8,0.7873761596656143
1845,0,19,40000,1.8,0.08909788670229622
1845,1,19,40000,1.8,0.08871005677609431
1845,2,19,40000,1.8,0.08904787939747631
1845,3,19,40000,1.8,0.08909570771884068
1845,4,19,40000,1.8,0.08910076973702856
1845,5,19,40000,1.8,0.0890978719514428
1845,6,19,40000,1.8,0.08909286454375087
1845,7,19,40000,1.8,0.08910576871854606
1845,8,19,40000,1.8,0.08910141260516685
1845,9,19,40000,1.8,0.0890970958178778
1845,10,19,40000,1.8,0.08909758127516905
1845,11,19,40000,1.8,0.09135729018355913
1845,12,19,40000,1.8,0.12927002019515788
1845,13,19,40000,1.8,0.3078458175287092
1845,14,19,40000,1.8,0.7276840805656243
1845,15,19,40000,1.8,0.8080933782931281
1846,0,19,40000,1.8,0.07710833132957186
1846,1,19,40000,1.8,0.0770084395734709
1846,2,19,40000,1.8,0.07709292268443348
1846,3,19,40000,1.8,0.07710660650988073
1846,4,19,40000,1.8,0.0771017014417475
1846,5,19,40000,1.8,0.07710414978231178
1846,6,19,40000,1.8,0.07710337543773765
1846,7,19,40000,1.8,0.07710059504703762
1846,8,19,40000,1.8,0.07710379038821868
1846,9,19,40000,1.8,0.07710308151086528
1846,10,19,40000,1.8,0.07710306087574655
1846,11,19,40000,1.8,0.07861615073484492
1846,12,19,40000,1.8,0.10773826179919165
1846,13,19,40000,1.8,0.2708411737299298
1846,14,19,40000,1.8,0.6693946190934693
1846,15,19,40000,1.8,0.7778616376169071
1847,0,19,40000,1.8,0.14378311173685632
1847,1,19,40000,1.8,0.14364578356989866
1847,2,19,40000,1.8,0.14376449762063828
1847,3,19,40000,1.8,0.14378400112446524
1847,4,19,40000,1.8,0.14378498362964126
1847,5,19,40000,1.8,0.14378289269026986
1847,6,19,40000,1.8,0.14378340868101683
1847,7,19,40000,1.8,0.14378316367845054
1847,8,19,40000,1.8,0.14378658470629757
1847,9,19,40000,1.8,0.14378278320392623
1847,10,19,40000,1.8,0.14378133087756254
1847,11,19,40000,1.8,0.14383658889041573
1847,12,19,40000,1.8,0.1582032839462789
1847,13,19,40000,1.8,0.2793021649732747
1847,14,19,40000,1.8,0.6838991835754433
1847,15,19,40000,1.8,0.7867113427365046
1848,0,19,40000,1.8,0.08859953934156377
1848,1,19,40000,1.8,0.08858785898956996
1848,2,19,40000,1.8,0.08859797123736
1848,3,19,40000,1.8,0.08859732292621915
1848,4,19,40000,1.8,0.08859817739209978
1848,5,19,40000,1.8,0.08859854588031674
1848,6,19,40000,1.8,0.08859797973527556
1848,7,19,40000,1.8,0.08859726645710009
1848,8,19,40000,1.8,0.08859908057846311
1848,9,19,40000,1.8,0.08859652306117588
1848,10,19,40000,1.8,0.08859736443083181
1848,11,19,40000,1.8,0.08855352935335578
1848,12,19,40000,1.8,0.10450015378889933
1848,13,19,40000,1.8,0.25517583258236903
1848,14,19,40000,1.8,0.659947154717656
1848,15,19,40000,1.8,0.7729347960351505
1849,0,19,40000,1.8,0.08186703704519994
1849,1,19,40000,1.8,0.08192487875491124
1849,2,19,40000,1.8,0.08187932675102684
1849,3,19,40000,1.8,0.0818731458929813
1849,4,19,40000,1.8,0.08187225445029973
1849,5,19,40000,1.8,0.08187257058525059
1849,6,19,40000,1.8,0.0818723627008805
1849,7,19,40000,1.8,0.08186810606629906
1849,8,19,40000,1.8,0.08187245147451663
1849,9,19,40000,1.8,0.08186848461502659
1849,10,19,40000,1.8,0.08186831081392375
1849,11,19,40000,1.8,0.08378223952650338
1849,12,19,40000,1.8,0.1086462001281773
1849,13,19,40000,1.8,0.2657169915038907
1849,14,19,40000,1.8,0.6685792634106135
1849,15,19,40000,1.8,0.7774719867597537
1850,0,19,40000,1.8,0.07888878645238856
1850,1,19,40000,1.8,0.07889037024380274
1850,2,19,40000,1.8,0.07888563299066119
1850,3,19,40000,1.8,0.07888968926495295
1850,4,19,40000,1.8,0.078877859727842
1850,5,19,40000,1.8,0.07889022168277227
1850,6,19,40000,1.8,0.07888257500000882
1850,7,19,40000,1.8,0.07888640990838032
1850,8,19,40000,1.8,0.07888983615805205
1850,9,19,40000,1.8,0.07888880081714152
1850,10,19,40000,1.8,0.07889250706858217
1850,11,19,40000,1.8,0.08101143795479152
1850,12,19,40000,1.8,0.1128458570613972
1850,13,19,40000,1.8,0.272052329852574
1850,14,19,40000,1.8,0.6726108334295923
1850,15,19,40000,1.8,0.7792232146266427
1851,0,19,60000,1.0,0.05436993453467392
1851,1,19,60000,1.0,0.05436772441107808
1851,2,19,60000,1.0,0.05438123505795552
1851,3,19,60000,1.0,0.054369326731568926
1851,4,19,60000,1.0,0.05436959970613897
1851,5,19,60000,1.0,0.05437612705576855
1851,6,19,60000,1.0,0.05437270243855374
1851,7,19,60000,1.0,0.054372622608333955
1851,8,19,60000,1.0,0.05437225537494659
1851,9,19,60000,1.0,0.05437277536728515
1851,10,19,60000,1.0,0.05437242205492285
1851,11,19,60000,1.0,0.054644702824351375
1851,12,19,60000,1.0,0.11052436873346837
1851,13,19,60000,1.0,0.18533598312468466
1851,14,19,60000,1.0,0.6455308243514197
1851,15,19,60000,1.0,0.8189276380115844
1852,0,19,60000,1.0,0.04895192923347339
1852,1,19,60000,1.0,0.048889396754599586
1852,2,19,60000,1.0,0.04894185419975252
1852,3,19,60000,1.0,0.048952519012063773
1852,4,19,60000,1.0,0.048950346942305774
1852,5,19,60000,1.0,0.04895237607685391
1852,6,19,60000,1.0,0.04895283547836756
1852,7,19,60000,1.0,0.04895337314815003
1852,8,19,60000,1.0,0.048951172421137557
1852,9,19,60000,1.0,0.04895112759792629
1852,10,19,60000,1.0,0.04895313321884731
1852,11,19,60000,1.0,0.048959213578382316
1852,12,19,60000,1.0,0.10346551489870509
1852,13,19,60000,1.0,0.17946564765932066
1852,14,19,60000,1.0,0.6420216708035881
1852,15,19,60000,1.0,0.8189001941656074
1853,0,19,60000,1.0,0.05774011672349979
1853,1,19,60000,1.0,0.05772102529092226
1853,2,19,60000,1.0,0.0577452854020557
1853,3,19,60000,1.0,0.057735161176561856
1853,4,19,60000,1.0,0.057735582164270625
1853,5,19,60000,1.0,0.05773587494554149
1853,6,19,60000,1.0,0.057735367091500976
1853,7,19,60000,1.0,0.057735568220408
1853,8,19,60000,1.0,0.05773668400966591
1853,9,19,60000,1.0,0.05773740333353454
1853,10,19,60000,1.0,0.0577354033045548
1853,11,19,60000,1.0,0.05810338255970525
1853,12,19,60000,1.0,0.0992301333518684
1853,13,19,60000,1.0,0.20111241359006773
1853,14,19,60000,1.0,0.6557844499984067
1853,15,19,60000,1.0,0.8206517574524682
1854,0,19,60000,1.0,0.058886406601682324
1854,1,19,60000,1.0,0.05890488469304953
1854,2,19,60000,1.0,0.05893239866665647
1854,3,19,60000,1.0,0.05889303240030393
1854,4,19,60000,1.0,0.058894200892218355
1854,5,19,60000,1.0,0.058893138777141134
1854,6,19,60000,1.0,0.05888814720670238
1854,7,19,60000,1.0,0.058895320162748475
1854,8,19,60000,1.0,0.05889528226940377
1854,9,19,60000,1.0,0.058895284106501335
1854,10,19,60000,1.0,0.05889524080864452
1854,11,19,60000,1.0,0.059728257750003795
1854,12,19,60000,1.0,0.10413628874920426
1854,13,19,60000,1.0,0.20335885548689248
1854,14,19,60000,1.0,0.65968507642436
1854,15,19,60000,1.0,0.8211984114424865
1855,0,19,60000,1.0,0.05113611237121144
1855,1,19,60000,1.0,0.051176369992422456
1855,2,19,60000,1.0,0.05114508012681107
1855,3,19,60000,1.0,0.0511330157340214
1855,4,19,60000,1.0,0.051133434302266405
1855,5,19,60000,1.0,0.05113141290449253
1855,6,19,60000,1.0,0.051137440287221
1855,7,19,60000,1.0,0.05113667763637783
1855,8,19,60000,1.0,0.05113279905810656
1855,9,19,60000,1.0,0.05113134767889853
1855,10,19,60000,1.0,0.051136551746959455
1855,11,19,60000,1.0,0.05284442437260169
1855,12,19,60000,1.0,0.08960279438925263
1855,13,19,60000,1.0,0.169001650248711
1855,14,19,60000,1.0,0.5853252637998406
1855,15,19,60000,1.0,0.8025831158637994
1856,0,19,60000,1.0,0.04881856880938865
1856,1,19,60000,1.0,0.04880151049399366
1856,2,19,60000,1.0,0.048815542397318036
1856,3,19,60000,1.0,0.048816871326228445
1856,4,19,60000,1.0,0.04881745521032733
1856,5,19,60000,1.0,0.04881738738036829
1856,6,19,60000,1.0,0.048817369923199405
1856,7,19,60000,1.0,0.048816739975763156
1856,8,19,60000,1.0,0.04881813258493145
1856,9,19,60000,1.0,0.0488193298915475
1856,10,19,60000,1.0,0.04881820237178948
1856,11,19,60000,1.0,0.04886940583148141
1856,12,19,60000,1.0,0.10662566224348562
1856,13,19,60000,1.0,0.17278453220944145
1856,14,19,60000,1.0,0.6381135175646585
1856,15,19,60000,1.0,0.8182119135161661
1857,0,19,60000,1.0,0.06729773789664938
1857,1,19,60000,1.0,0.06724499990945278
1857,2,19,60000,1.0,0.06729675930214235
1857,3,19,60000,1.0,0.06729983987835197
1857,4,19,60000,1.0,0.0672946513070939
1857,5,19,60000,1.0,0.06729436120378016
1857,6,19,60000,1.0,0.06729442218957431
1857,7,19,60000,1.0,0.06729434485105612
1857,8,19,60000,1.0,0.06729652743513276
1857,9,19,60000,1.0,0.06729994031870937
1857,10,19,60000,1.0,0.06729630019124327
1857,11,19,60000,1.0,0.06754833176115997
1857,12,19,60000,1.0,0.09205954524898056
1857,13,19,60000,1.0,0.19875996724039202
1857,14,19,60000,1.0,0.619860455602852
1857,15,19,60000,1.0,0.812053636695922
1858,0,19,60000,1.0,0.05066850438512992
1858,1,19,60000,1.0,0.05061648610011725
1858,2,19,60000,1.0,0.05067380482615625
1858,3,19,60000,1.0,0.050663974507289815
1858,4,19,60000,1.0,0.050666683418231794
1858,5,19,60000,1.0,0.05066853772182742
1858,6,19,60000,1.0,0.0506682050139257
1858,7,19,60000,1.0,0.050668603105818284
1858,8,19,60000,1.0,0.05066861222325062
1858,9,19,60000,1.0,0.050668032842314296
1858,10,19,60000,1.0,0.050668564679597836
1858,11,19,60000,1.0,0.05066264365911311
1858,12,19,60000,1.0,0.10744027733178944
1858,13,19,60000,1.0,0.17427012961056484
1858,14,19,60000,1.0,0.6385591741766816
1858,15,19,60000,1.0,0.8182119135161661
1859,0,19,60000,1.0,0.04916953394299542
1859,1,19,60000,1.0,0.04914427547964407
1859,2,19,60000,1.0,0.04915612805174244
1859,3,19,60000,1.0,0.0491684224634025
1859,4,19,60000,1.0,0.04917132969979234
1859,5,19,60000,1.0,0.04916546128401036
1859,6,19,60000,1.0,0.04916940030653583
1859,7,19,60000,1.0,0.04916918240038484
1859,8,19,60000,1.0,0.04916884862667229
1859,9,19,60000,1.0,0.04916784624230527
1859,10,19,60000,1.0,0.0491694594229939
1859,11,19,60000,1.0,0.04925101620407027
1859,12,19,60000,1.0,0.1056403470733503
1859,13,19,60000,1.0,0.182112574211543
1859,14,19,60000,1.0,0.6433979003679032
1859,15,19,60000,1.0,0.8189750273596839
1860,0,19,60000,1.0,0.06197589415064866
1860,1,19,60000,1.0,0.061973375465965805
