f_n,s_n,d,N,pi_s,div,s,c
1260,9,16,60000,1.0,0.10975711715990091,0.009,0
1260,10,16,60000,1.0,0.10975711715990091,0.01,0
1261,1,16,60000,1.2,0.041902896460119514,0.001,222
1261,2,16,60000,1.2,0.05263592134845412,0.002,129
1261,3,16,60000,1.2,0.05364955281496618,0.003,121
1261,4,16,60000,1.2,0.0690637563234942,0.004,84
1261,5,16,60000,1.2,0.09313049766972739,0.005,48
1261,6,16,60000,1.2,0.11009874285045508,0.006,21
1261,7,16,60000,1.2,0.12271464615505069,0.007,9
1261,8,16,60000,1.2,0.12927753487846708,0.008,4
1261,9,16,60000,1.2,0.1307901186439349,0.009,3
1261,10,16,60000,1.2,0.1307901186439349,0.01,3
1262,1,16,60000,1.2,0.04377104868756577,0.001,158
1262,2,16,60000,1.2,0.05476543222692239,0.002,120
1262,3,16,60000,1.2,0.05476543222692239,0.003,120
1262,4,16,60000,1.2,0.05476543222692239,0.004,120
1262,5,16,60000,1.2,0.08029648545234283,0.005,73
1262,6,16,60000,1.2,0.13268463549391774,0.006,0
1262,7,16,60000,1.2,0.13268463549391774,0.007,0
1262,8,16,60000,1.2,0.13268463549391774,0.008,0
1262,9,16,60000,1.2,0.13268463549391774,0.009,0
1262,10,16,60000,1.2,0.13268463549391774,0.01,0
1263,1,16,60000,1.2,0.042769062648305385,0.001,224
1263,2,16,60000,1.2,0.051191695813158924,0.002,139
1263,3,16,60000,1.2,0.061589009051228216,0.003,107
1263,4,16,60000,1.2,0.08304032069070182,0.004,60
1263,5,16,60000,1.2,0.09519245822515918,0.005,38
1263,6,16,60000,1.2,0.10134388071970539,0.006,27
1263,7,16,60000,1.2,0.10845600953149026,0.007,20
1263,8,16,60000,1.2,0.11509969783316899,0.008,13
1263,9,16,60000,1.2,0.117110923159689,0.009,10
1263,10,16,60000,1.2,0.12698878836155905,0.01,4
1264,1,16,60000,1.2,0.04132061638424611,0.001,175
1264,2,16,60000,1.2,0.05443808494215672,0.002,120
1264,3,16,60000,1.2,0.05443808494215672,0.003,120
1264,4,16,60000,1.2,0.05443808494215672,0.004,120
1264,5,16,60000,1.2,0.08876926879418855,0.005,60
1264,6,16,60000,1.2,0.13190370308709945,0.006,0
1264,7,16,60000,1.2,0.13190370308709945,0.007,0
1264,8,16,60000,1.2,0.13190370308709945,0.008,0
1264,9,16,60000,1.2,0.13190370308709945,0.009,0
1264,10,16,60000,1.2,0.13190370308709945,0.01,0
1265,1,16,60000,1.2,0.0646246998424287,0.001,265
1265,2,16,60000,1.2,0.07560621119648218,0.002,161
1265,3,16,60000,1.2,0.08763572798866574,0.003,81
1265,4,16,60000,1.2,0.08936764995378262,0.004,71
1265,5,16,60000,1.2,0.10100110755324516,0.005,54
1265,6,16,60000,1.2,0.10389854868557984,0.006,45
1265,7,16,60000,1.2,0.11471104707194198,0.007,34
1265,8,16,60000,1.2,0.1280324029117259,0.008,21
1265,9,16,60000,1.2,0.12919901293713495,0.009,18
1265,10,16,60000,1.2,0.1356144677424347,0.01,14
1266,1,16,60000,1.2,0.042851587163834276,0.001,237
1266,2,16,60000,1.2,0.04915172624879029,0.002,139
1266,3,16,60000,1.2,0.05892840817976418,0.003,111
1266,4,16,60000,1.2,0.08822596841718819,0.004,49
1266,5,16,60000,1.2,0.096858814114166,0.005,36
1266,6,16,60000,1.2,0.10070722126863903,0.006,32
1266,7,16,60000,1.2,0.10677772258279306,0.007,22
1266,8,16,60000,1.2,0.11599641555280461,0.008,11
1266,9,16,60000,1.2,0.11825639727912161,0.009,8
1266,10,16,60000,1.2,0.11972604250132567,0.01,6
1267,1,16,60000,1.2,0.039209573816815106,0.001,290
1267,2,16,60000,1.2,0.05780373266106374,0.002,155
1267,3,16,60000,1.2,0.07199801610407101,0.003,69
1267,4,16,60000,1.2,0.07608846582166659,0.004,60
1267,5,16,60000,1.2,0.08410959356640872,0.005,51
1267,6,16,60000,1.2,0.08665396837945707,0.006,49
1267,7,16,60000,1.2,0.11742832136398781,0.007,27
1267,8,16,60000,1.2,0.1333558279854722,0.008,17
1267,9,16,60000,1.2,0.13757094584414228,0.009,14
1267,10,16,60000,1.2,0.14134384185608825,0.01,9
1268,1,16,60000,1.2,0.043710875252515706,0.001,152
1268,2,16,60000,1.2,0.05389414139610575,0.002,120
1268,3,16,60000,1.2,0.05389414139610575,0.003,120
1268,4,16,60000,1.2,0.05389414139610575,0.004,120
1268,5,16,60000,1.2,0.10079681694166139,0.005,45
1268,6,16,60000,1.2,0.13085527672666206,0.006,0
1268,7,16,60000,1.2,0.13085527672666206,0.007,0
1268,8,16,60000,1.2,0.13085527672666206,0.008,0
1268,9,16,60000,1.2,0.13085527672666206,0.009,0
1268,10,16,60000,1.2,0.13085527672666206,0.01,0
1269,1,16,60000,1.2,0.06262764350131529,0.001,269
1269,2,16,60000,1.2,0.07027832293674183,0.002,171
1269,3,16,60000,1.2,0.08764214654411352,0.003,90
1269,4,16,60000,1.2,0.1088266273814644,0.004,48
1269,5,16,60000,1.2,0.11953277918492426,0.005,20
1269,6,16,60000,1.2,0.1212342175020006,0.006,16
1269,7,16,60000,1.2,0.123515001279206,0.007,15
1269,8,16,60000,1.2,0.123515001279206,0.008,15
1269,9,16,60000,1.2,0.123515001279206,0.009,15
1269,10,16,60000,1.2,0.123515001279206,0.01,15
1270,1,16,60000,1.2,0.04467456057224939,0.001,151
1270,2,16,60000,1.2,0.05434156333879867,0.002,120
1270,3,16,60000,1.2,0.05434156333879867,0.003,120
1270,4,16,60000,1.2,0.05434156333879867,0.004,120
1270,5,16,60000,1.2,0.09519583664649875,0.005,53
1270,6,16,60000,1.2,0.1319740996675292,0.006,0
1270,7,16,60000,1.2,0.1319740996675292,0.007,0
1270,8,16,60000,1.2,0.1319740996675292,0.008,0
1270,9,16,60000,1.2,0.1319740996675292,0.009,0
1270,10,16,60000,1.2,0.1319740996675292,0.01,0
1271,1,16,60000,1.4,0.1304556002550616,0.001,119
1271,2,16,60000,1.4,0.049605518925666184,0.002,248
1271,3,16,60000,1.4,0.056141614535162,0.003,156
1271,4,16,60000,1.4,0.0632620807134844,0.004,128
1271,5,16,60000,1.4,0.07085814792878749,0.005,104
1271,6,16,60000,1.4,0.07908448031408005,0.006,85
1271,7,16,60000,1.4,0.09131329592397164,0.007,64
1271,8,16,60000,1.4,0.10688995758075719,0.008,45
1271,9,16,60000,1.4,0.12393563368873284,0.009,27
1271,10,16,60000,1.4,0.12662495683380826,0.01,20
1272,1,16,60000,1.4,0.12131118225443856,0.001,110
1272,2,16,60000,1.4,0.07679097534095781,0.002,244
1272,3,16,60000,1.4,0.08836523209295169,0.003,165
1272,4,16,60000,1.4,0.09140876976199128,0.004,114
1272,5,16,60000,1.4,0.09957434005473188,0.005,82
1272,6,16,60000,1.4,0.10124367341966989,0.006,73
1272,7,16,60000,1.4,0.10121418415381708,0.007,72
1272,8,16,60000,1.4,0.11243778293550867,0.008,68
1272,9,16,60000,1.4,0.12355581629199817,0.009,56
1272,10,16,60000,1.4,0.131762994023948,0.01,41
1273,1,16,60000,1.4,0.1303609067878466,0.001,113
1273,2,16,60000,1.4,0.06257558958075386,0.002,120
1273,3,16,60000,1.4,0.06257558958075386,0.003,120
1273,4,16,60000,1.4,0.06257558958075386,0.004,120
1273,5,16,60000,1.4,0.06257558958075386,0.005,120
1273,6,16,60000,1.4,0.06257558958075386,0.006,120
1273,7,16,60000,1.4,0.06320756233107144,0.007,118
1273,8,16,60000,1.4,0.1383910240324442,0.008,26
1273,9,16,60000,1.4,0.156899482639114,0.009,0
1273,10,16,60000,1.4,0.156899482639114,0.01,0
1274,1,16,60000,1.4,0.12747390876318043,0.001,105
1274,2,16,60000,1.4,0.06490312384585278,0.002,284
1274,3,16,60000,1.4,0.07348740460084591,0.003,171
1274,4,16,60000,1.4,0.08262477555651153,0.004,126
1274,5,16,60000,1.4,0.09125215894401283,0.005,88
1274,6,16,60000,1.4,0.09356655631174042,0.006,75
1274,7,16,60000,1.4,0.10878444168542895,0.007,57
1274,8,16,60000,1.4,0.11382967727935352,0.008,46
1274,9,16,60000,1.4,0.11850138756503159,0.009,41
1274,10,16,60000,1.4,0.12758606698894814,0.01,35
1275,1,16,60000,1.4,0.14239710141719503,0.001,109
1275,2,16,60000,1.4,0.07066278641594947,0.002,251
1275,3,16,60000,1.4,0.08067402606861403,0.003,172
1275,4,16,60000,1.4,0.0897334653152881,0.004,118
1275,5,16,60000,1.4,0.10139209263192558,0.005,86
1275,6,16,60000,1.4,0.1045921040567131,0.006,77
1275,7,16,60000,1.4,0.11265671440780084,0.007,59
1275,8,16,60000,1.4,0.11990078052341266,0.008,45
1275,9,16,60000,1.4,0.12693389043262432,0.009,39
1275,10,16,60000,1.4,0.13629995616295495,0.01,32
1276,1,16,60000,1.4,0.09269884334975262,0.001,121
1276,2,16,60000,1.4,0.05271219467144425,0.002,212
1276,3,16,60000,1.4,0.054017460378653744,0.003,197
1276,4,16,60000,1.4,0.055166330139933516,0.004,167
1276,5,16,60000,1.4,0.08050580431977028,0.005,106
1276,6,16,60000,1.4,0.10058277400252429,0.006,71
1276,7,16,60000,1.4,0.10270048666877846,0.007,46
1276,8,16,60000,1.4,0.10424947076799038,0.008,39
1276,9,16,60000,1.4,0.10452448442688232,0.009,32
1276,10,16,60000,1.4,0.11526604026147654,0.01,29
1277,1,16,60000,1.4,0.14710716939697366,0.001,108
1277,2,16,60000,1.4,0.05170500439850335,0.002,266
1277,3,16,60000,1.4,0.06730480134794906,0.003,159
1277,4,16,60000,1.4,0.07621847357860964,0.004,103
1277,5,16,60000,1.4,0.08396883377473269,0.005,74
1277,6,16,60000,1.4,0.10208795311173523,0.006,51
1277,7,16,60000,1.4,0.1063158000124706,0.007,43
1277,8,16,60000,1.4,0.11334437503018616,0.008,34
1277,9,16,60000,1.4,0.11385363070246257,0.009,33
1277,10,16,60000,1.4,0.11805688147964996,0.01,28
1278,1,16,60000,1.4,0.13056126249319383,0.001,113
1278,2,16,60000,1.4,0.05998760309747689,0.002,123
1278,3,16,60000,1.4,0.06274687485901664,0.003,120
1278,4,16,60000,1.4,0.06274687485901664,0.004,120
1278,5,16,60000,1.4,0.06274687485901664,0.005,120
1278,6,16,60000,1.4,0.06274687485901664,0.006,120
1278,7,16,60000,1.4,0.06419594913328809,0.007,116
1278,8,16,60000,1.4,0.1336437927154621,0.008,32
1278,9,16,60000,1.4,0.15721385025728088,0.009,0
1278,10,16,60000,1.4,0.15721385025728088,0.01,0
1279,1,16,60000,1.4,0.11110576284615364,0.001,102
1279,2,16,60000,1.4,0.04888865365357701,0.002,257
1279,3,16,60000,1.4,0.056119797098009544,0.003,164
1279,4,16,60000,1.4,0.0688221661903607,0.004,122
1279,5,16,60000,1.4,0.08851628966714561,0.005,81
1279,6,16,60000,1.4,0.09416636775301034,0.006,69
1279,7,16,60000,1.4,0.09792191005186929,0.007,62
1279,8,16,60000,1.4,0.1039474885727716,0.008,51
1279,9,16,60000,1.4,0.10850794015554428,0.009,37
1279,10,16,60000,1.4,0.10858855125638883,0.01,32
1280,1,16,60000,1.4,0.11469715315711082,0.001,119
1280,2,16,60000,1.4,0.04531727549380504,0.002,228
1280,3,16,60000,1.4,0.05654108343649292,0.003,135
1280,4,16,60000,1.4,0.05996267678377621,0.004,125
1280,5,16,60000,1.4,0.06813872810149484,0.005,107
1280,6,16,60000,1.4,0.08313843466390204,0.006,81
1280,7,16,60000,1.4,0.10543112384494731,0.007,50
1280,8,16,60000,1.4,0.11463160490989663,0.008,34
1280,9,16,60000,1.4,0.12450983129438807,0.009,21
1280,10,16,60000,1.4,0.12907701676387828,0.01,18
1281,1,16,60000,1.6,0.1498681697251891,0.001,148
1281,2,16,60000,1.6,0.14964169019824,0.002,113
1281,3,16,60000,1.6,0.056535126862927346,0.003,151
1281,4,16,60000,1.6,0.06960386570899044,0.004,120
1281,5,16,60000,1.6,0.06960386570899044,0.005,120
1281,6,16,60000,1.6,0.06960386570899044,0.006,120
1281,7,16,60000,1.6,0.06960386570899044,0.007,120
1281,8,16,60000,1.6,0.06960386570899044,0.008,120
1281,9,16,60000,1.6,0.06960386570899044,0.009,120
1281,10,16,60000,1.6,0.06960386570899044,0.01,120
1282,1,16,60000,1.6,0.13855435658702467,0.001,167
1282,2,16,60000,1.6,0.15882789596912303,0.002,100
1282,3,16,60000,1.6,0.16621548978861117,0.003,85
1282,4,16,60000,1.6,0.06922679135395018,0.004,236
1282,5,16,60000,1.6,0.07543613906446854,0.005,171
1282,6,16,60000,1.6,0.0828444769524948,0.006,129
1282,7,16,60000,1.6,0.08560410365932797,0.007,110
1282,8,16,60000,1.6,0.0917020031491867,0.008,88
1282,9,16,60000,1.6,0.10250968338962793,0.009,75
1282,10,16,60000,1.6,0.1099690466733938,0.01,62
1283,1,16,60000,1.6,0.12487971453771993,0.001,180
1283,2,16,60000,1.6,0.12459839602152514,0.002,132
1283,3,16,60000,1.6,0.05200176825991533,0.003,247
1283,4,16,60000,1.6,0.0604642361021011,0.004,163
1283,5,16,60000,1.6,0.06636553752728323,0.005,134
1283,6,16,60000,1.6,0.0675344744359854,0.006,127
1283,7,16,60000,1.6,0.06775411217722312,0.007,126
1283,8,16,60000,1.6,0.07360236501950837,0.008,114
1283,9,16,60000,1.6,0.09100146353844082,0.009,91
1283,10,16,60000,1.6,0.11186831917209697,0.01,64
1284,1,16,60000,1.6,0.17399494064151472,0.001,132
1284,2,16,60000,1.6,0.12900687698308141,0.002,111
1284,3,16,60000,1.6,0.053518223345637474,0.003,265
1284,4,16,60000,1.6,0.057129862004607984,0.004,193
1284,5,16,60000,1.6,0.06109544150249863,0.005,168
1284,6,16,60000,1.6,0.07264843210782175,0.006,115
1284,7,16,60000,1.6,0.08595014895256953,0.007,85
1284,8,16,60000,1.6,0.08825426015919752,0.008,78
1284,9,16,60000,1.6,0.09720674164987801,0.009,68
1284,10,16,60000,1.6,0.1028719289576201,0.01,64
1285,1,16,60000,1.6,0.17771214939884167,0.001,121
1285,2,16,60000,1.6,0.16921499242099558,0.002,98
1285,3,16,60000,1.6,0.069101928400192,0.003,294
1285,4,16,60000,1.6,0.07982009633219674,0.004,211
1285,5,16,60000,1.6,0.09615884561789437,0.005,134
1285,6,16,60000,1.6,0.09771565112217213,0.006,112
1285,7,16,60000,1.6,0.1032985936095097,0.007,100
1285,8,16,60000,1.6,0.11148027192740771,0.008,79
1285,9,16,60000,1.6,0.121084364198973,0.009,68
1285,10,16,60000,1.6,0.1248865617458059,0.01,58
1286,1,16,60000,1.6,0.18446736515862452,0.001,117
1286,2,16,60000,1.6,0.14583329063729317,0.002,85
1286,3,16,60000,1.6,0.0546635598950529,0.003,278
1286,4,16,60000,1.6,0.06599522744434173,0.004,187
1286,5,16,60000,1.6,0.07017197276048158,0.005,140
1286,6,16,60000,1.6,0.07709999405823235,0.006,117
1286,7,16,60000,1.6,0.08335199254201303,0.007,108
1286,8,16,60000,1.6,0.08682491478739508,0.008,101
1286,9,16,60000,1.6,0.08775971559188306,0.009,92
1286,10,16,60000,1.6,0.0928444446568794,0.01,81
1287,1,16,60000,1.6,0.14934145909216073,0.001,154
1287,2,16,60000,1.6,0.14955794844169654,0.002,113
1287,3,16,60000,1.6,0.0569416459344897,0.003,143
1287,4,16,60000,1.6,0.06980677545545372,0.004,120
1287,5,16,60000,1.6,0.06980677545545372,0.005,120
1287,6,16,60000,1.6,0.06980677545545372,0.006,120
1287,7,16,60000,1.6,0.06980677545545372,0.007,120
1287,8,16,60000,1.6,0.06980677545545372,0.008,120
1287,9,16,60000,1.6,0.06980677545545372,0.009,120
1287,10,16,60000,1.6,0.07022979294696403,0.01,119
1288,1,16,60000,1.6,0.1457012945991582,0.001,155
1288,2,16,60000,1.6,0.16027445630314613,0.002,114
1288,3,16,60000,1.6,0.05530960300404962,0.003,293
1288,4,16,60000,1.6,0.05991644109575484,0.004,199
1288,5,16,60000,1.6,0.06620453528759694,0.005,160
1288,6,16,60000,1.6,0.07866536098742741,0.006,129
1288,7,16,60000,1.6,0.09252970194086022,0.007,102
1288,8,16,60000,1.6,0.10099582587081311,0.008,84
1288,9,16,60000,1.6,0.11073182310111877,0.009,70
1288,10,16,60000,1.6,0.12264347946144144,0.01,57
1289,1,16,60000,1.6,0.14980478868284774,0.001,142
1289,2,16,60000,1.6,0.14955809930194947,0.002,113
1289,3,16,60000,1.6,0.05290893680993136,0.003,174
1289,4,16,60000,1.6,0.06994748720751905,0.004,120
1289,5,16,60000,1.6,0.06994748720751905,0.005,120
1289,6,16,60000,1.6,0.06994748720751905,0.006,120
1289,7,16,60000,1.6,0.06994748720751905,0.007,120
1289,8,16,60000,1.6,0.06994748720751905,0.008,120
1289,9,16,60000,1.6,0.06994748720751905,0.009,120
1289,10,16,60000,1.6,0.06994748720751905,0.01,120
1290,1,16,60000,1.6,0.14071158932120492,0.001,121
1290,2,16,60000,1.6,0.13403251588950924,0.002,95
1290,3,16,60000,1.6,0.13681184765292945,0.003,66
1290,4,16,60000,1.6,0.07334231582043468,0.004,251
1290,5,16,60000,1.6,0.07968697928867347,0.005,200
1290,6,16,60000,1.6,0.0896597785892351,0.006,153
1290,7,16,60000,1.6,0.10078115550522988,0.007,113
1290,8,16,60000,1.6,0.10244625237782207,0.008,95
1290,9,16,60000,1.6,0.10346850291322297,0.009,81
1290,10,16,60000,1.6,0.10436815672925856,0.01,67
1291,1,16,60000,1.8,0.17784999082120362,0.001,166
1291,2,16,60000,1.8,0.1607328809853391,0.002,143
1291,3,16,60000,1.8,0.1722269900668966,0.003,134
1291,4,16,60000,1.8,0.15700461495282128,0.004,102
1291,5,16,60000,1.8,0.05273235849939508,0.005,297
1291,6,16,60000,1.8,0.056137051010491344,0.006,232
1291,7,16,60000,1.8,0.05977252870142999,0.007,184
1291,8,16,60000,1.8,0.07083672811247753,0.008,147
1291,9,16,60000,1.8,0.084646785790884,0.009,127
1291,10,16,60000,1.8,0.08942255130660111,0.01,111
1292,1,16,60000,1.8,0.16444599230364215,0.001,150
1292,2,16,60000,1.8,0.16252242550335474,0.002,142
1292,3,16,60000,1.8,0.16709831813945783,0.003,105
1292,4,16,60000,1.8,0.15600610079014116,0.004,95
1292,5,16,60000,1.8,0.04721498476243971,0.005,286
1292,6,16,60000,1.8,0.051555133308193606,0.006,205
1292,7,16,60000,1.8,0.0581815493849582,0.007,158
1292,8,16,60000,1.8,0.06382704744938644,0.008,143
1292,9,16,60000,1.8,0.0822404243325185,0.009,111
1292,10,16,60000,1.8,0.0953174232620542,0.01,97
1293,1,16,60000,1.8,0.14976067554590458,0.001,172
1293,2,16,60000,1.8,0.15582774293487642,0.002,130
1293,3,16,60000,1.8,0.1465141224122584,0.003,132
1293,4,16,60000,1.8,0.14876713397648694,0.004,117
1293,5,16,60000,1.8,0.06341898852891113,0.005,259
1293,6,16,60000,1.8,0.06834870853140876,0.006,194
1293,7,16,60000,1.8,0.07086065435602429,0.007,168
1293,8,16,60000,1.8,0.07298229051579432,0.008,151
1293,9,16,60000,1.8,0.077929934000016,0.009,133
1293,10,16,60000,1.8,0.08967957538107323,0.01,113
1294,1,16,60000,1.8,0.16765270618757022,0.001,183
1294,2,16,60000,1.8,0.16760529344928796,0.002,113
1294,3,16,60000,1.8,0.16760529344928796,0.003,113
1294,4,16,60000,1.8,0.1674365360515815,0.004,94
1294,5,16,60000,1.8,0.07499519005560873,0.005,120
1294,6,16,60000,1.8,0.07499519005560873,0.006,120
1294,7,16,60000,1.8,0.07499519005560873,0.007,120
1294,8,16,60000,1.8,0.07499519005560873,0.008,120
1294,9,16,60000,1.8,0.07499519005560873,0.009,120
1294,10,16,60000,1.8,0.07499519005560873,0.01,120
1295,1,16,60000,1.8,0.16784024647351073,0.001,183
1295,2,16,60000,1.8,0.16787853129607375,0.002,115
1295,3,16,60000,1.8,0.1678805667703546,0.003,113
1295,4,16,60000,1.8,0.16780058590406516,0.004,104
1295,5,16,60000,1.8,0.07515494182288503,0.005,120
1295,6,16,60000,1.8,0.07515494182288503,0.006,120
1295,7,16,60000,1.8,0.07515494182288503,0.007,120
1295,8,16,60000,1.8,0.07515494182288503,0.008,120
1295,9,16,60000,1.8,0.07515494182288503,0.009,120
1295,10,16,60000,1.8,0.07515494182288503,0.01,120
1296,1,16,60000,1.8,0.20267956613575047,0.001,177
1296,2,16,60000,1.8,0.16828575760424175,0.002,147
1296,3,16,60000,1.8,0.17507463283654126,0.003,113
1296,4,16,60000,1.8,0.16981650952225336,0.004,111
1296,5,16,60000,1.8,0.08599571705716184,0.005,273
1296,6,16,60000,1.8,0.08734394697447415,0.006,227
1296,7,16,60000,1.8,0.09117948137068402,0.007,198
1296,8,16,60000,1.8,0.10457281810117548,0.008,156
1296,9,16,60000,1.8,0.11379577775778191,0.009,137
1296,10,16,60000,1.8,0.15203405218812116,0.01,100
1297,1,16,60000,1.8,0.16847869388255374,0.001,183
1297,2,16,60000,1.8,0.17248125839371986,0.002,99
1297,3,16,60000,1.8,0.16818601943445344,0.003,113
1297,4,16,60000,1.8,0.16817994316527096,0.004,110
1297,5,16,60000,1.8,0.07518643104540994,0.005,120
1297,6,16,60000,1.8,0.07518643104540994,0.006,120
1297,7,16,60000,1.8,0.07518643104540994,0.007,120
1297,8,16,60000,1.8,0.07518643104540994,0.008,120
1297,9,16,60000,1.8,0.07518643104540994,0.009,120
1297,10,16,60000,1.8,0.07518643104540994,0.01,120
1298,1,16,60000,1.8,0.19953372726881033,0.001,138
1298,2,16,60000,1.8,0.16092737105319072,0.002,163
1298,3,16,60000,1.8,0.1610003479731941,0.003,145
1298,4,16,60000,1.8,0.16158118658292317,0.004,94
1298,5,16,60000,1.8,0.18544221982928422,0.005,120
1298,6,16,60000,1.8,0.188452527897038,0.006,108
1298,7,16,60000,1.8,0.09656963464330294,0.007,238
1298,8,16,60000,1.8,0.10153598333592126,0.008,169
1298,9,16,60000,1.8,0.10297201537275116,0.009,135
1298,10,16,60000,1.8,0.10289709773059555,0.01,133
1299,1,16,60000,1.8,0.16826370884580497,0.001,183
1299,2,16,60000,1.8,0.16820661597686018,0.002,119
1299,3,16,60000,1.8,0.16824254069667846,0.003,113
1299,4,16,60000,1.8,0.16808162378661035,0.004,103
1299,5,16,60000,1.8,0.07532451030400611,0.005,120
1299,6,16,60000,1.8,0.07532451030400611,0.006,120
1299,7,16,60000,1.8,0.07532451030400611,0.007,120
1299,8,16,60000,1.8,0.07532451030400611,0.008,120
1299,9,16,60000,1.8,0.07532451030400611,0.009,120
1299,10,16,60000,1.8,0.07532451030400611,0.01,120
1300,1,16,60000,1.8,0.16814319518670856,0.001,183
1300,2,16,60000,1.8,0.16790570366066285,0.002,117
1300,3,16,60000,1.8,0.1681155889693945,0.003,113
1300,4,16,60000,1.8,0.1680444536771617,0.004,104
1300,5,16,60000,1.8,0.07420301096344986,0.005,121
1300,6,16,60000,1.8,0.07548656663661021,0.006,120
1300,7,16,60000,1.8,0.07548656663661021,0.007,120
1300,8,16,60000,1.8,0.07548656663661021,0.008,120
1300,9,16,60000,1.8,0.07548656663661021,0.009,120
1300,10,16,60000,1.8,0.07548656663661021,0.01,120
1301,1,17,10000,1.0,0.06097725848778009,0.001,133
1301,2,17,10000,1.0,0.06814081966470509,0.002,79
1301,3,17,10000,1.0,0.0861049862057141,0.003,43
1301,4,17,10000,1.0,0.1005576514631824,0.004,18
1301,5,17,10000,1.0,0.10762981739062055,0.005,10
1301,6,17,10000,1.0,0.11629727822537173,0.006,2
1301,7,17,10000,1.0,0.11730521104259412,0.007,0
1301,8,17,10000,1.0,0.11730521104259412,0.008,0
1301,9,17,10000,1.0,0.11730521104259412,0.009,0
1301,10,17,10000,1.0,0.11730521104259412,0.01,0
1302,1,17,10000,1.0,0.058979789563381096,0.001,127
1302,2,17,10000,1.0,0.06680496651300885,0.002,55
1302,3,17,10000,1.0,0.07121512067599259,0.003,37
1302,4,17,10000,1.0,0.07917766913575792,0.004,28
1302,5,17,10000,1.0,0.0798179063045839,0.005,21
1302,6,17,10000,1.0,0.08092361266313614,0.006,15
1302,7,17,10000,1.0,0.0808231148851703,0.007,14
1302,8,17,10000,1.0,0.08077552565667674,0.008,12
1302,9,17,10000,1.0,0.08083528841679744,0.009,10
1302,10,17,10000,1.0,0.08073112245923018,0.01,9
1303,1,17,10000,1.0,0.05894207356937847,0.001,153
1303,2,17,10000,1.0,0.06616073269310806,0.002,65
1303,3,17,10000,1.0,0.07196393276675703,0.003,37
1303,4,17,10000,1.0,0.08860658873165252,0.004,22
1303,5,17,10000,1.0,0.09989563930946982,0.005,13
1303,6,17,10000,1.0,0.10633204962197158,0.006,5
1303,7,17,10000,1.0,0.10720319020533225,0.007,3
1303,8,17,10000,1.0,0.1101790399570955,0.008,2
1303,9,17,10000,1.0,0.11106276133903967,0.009,1
1303,10,17,10000,1.0,0.11106276133903967,0.01,1
